name	description	pvalue
Hs~Ref:NM_001721.2~CAT:PV3371	BMX non-receptor tyrosine kinase (BMX), transcript variant 2	0.44583018476167147
Hs~Ref:NM_001306.2~uORF:IOH13619	claudin 3 (CLDN3)	0.4458558309350096
Hs~MGC:BC000247.1~uORF:IOH4476	THAP domain containing 4 (THAP4)	0.4459560915751784
Hs~Ref:NM_024749.1~uORF:IOH27040	Vasohibin-2	0.446153409145045
Hs~MGC:BC040946.1~uORF:IOH26289	CWC15 homolog (S. cerevisiae) (HSPC148)	0.44619581299294053
Hs~MGC:BC001467.1~uORF:IOH4030	acireductone dioxygenase 1 (ADI1)	0.4461958989776023
Hs~Ref:NM_012391.1~uORF:IOH12673	SAM pointed domain containing ets transcription factor (SPDEF)	0.44639799674352887
Hs~MGC:BC025278.1~uORF:IOH14045	androgen-induced 1 (AIG1)	0.44646450288556927
Hs~MGC:BC033130.1~uORF:IOH23218	lysyl oxidase-like 3 (LOXL3)	0.44650966121056324
Hs~Ref:NM_002093.2~uORF:IOH4507	glycogen synthase kinase 3 beta (GSK3B)	0.44651248049111686
Hs~Ref:NM_032027.2~uORF:IOH22514	TM2 domain containing 1 (TM2D1)	0.4465866405287712
Hs~MGC:BC064840.1~uORF:IOH40500	Histone deacetylase 7	0.446594877471583
Hs~Ref:NM_001396.2~N/A	Dual specificity tyrosine-phosphorylation-regulated kinase 1A	0.4467775854752344
Hs~Ref:NM_003825.2~uORF:IOH3269	synaptosomal-associated protein, 23kDa (SNAP23), transcript variant 1	0.4468665507666997
Hs~MGC:BC010875.2~uORF:IOH61497	Cell division cycle protein 16 homolog	0.44689666845438436
Hs~Ref:NM_004475.1~uORF:IOH14024	flotillin 2 (FLOT2)	0.44695105099807786
Hs~MGC:BC033752.1~uORF:IOH21873	cytochrome P450, family 20, subfamily A, polypeptide 1 (CYP20A1)	0.4469977809858389
Hs~Ref:NM_016530.1~uORF:IOH12810	RAB8B, member RAS oncogene family (RAB8B)	0.44725264491369
Hs~Ref:NM_016040.2~uORF:IOH11975	transmembrane emp24 protein transport domain containing 5 (TMED5)	0.44768640047758457
Hs~Ref:NM_003724.1~uORF:IOH26418	jerky homolog (mouse) (JRK), transcript variant 1	0.44771391988451187
Hs~Ref:NM_032498.1~uORF:IOH11289	Rhox homeobox family, member 2 (RHOXF2)	0.4477342880771308
Hs~Ref:NM_138278.1~uORF:IOH11810	BCL2/adenovirus E1B 19kD interacting protein like (BNIPL)	0.4477963984602649
Hs~MGC:BC005072.1~uORF:IOH6573	hypothetical protein MGC13008 (MGC13008)	0.44788547749568836
Hs~Ref:NM_020200.3~uORF:IOH3385	phosphoribosyl transferase domain containing 1 (PRTFDC1)	0.44791627504756015
Hs~MGC:BC039729.1~uORF:IOH26128	RIO kinase 3 (yeast) (RIOK3)	0.44791963399934964
Hs~MGC:BC036327.1~uORF:IOH27334	phospholipase D family, member 3 (PLD3)	0.4479995853613501
Hs~Ref:NM_002805.1~uORF:IOH3508	proteasome (prosome, macropain) 26S subunit, ATPase, 5 (PSMC5)	0.4480564675685619
Hs~Ref:NM_001003892.1~uORF:IOH60467	Dual specificity phosphatase DUPD1	0.4481171800412274
Hs~MGC:BC016381.1~uORF:IOH13653	immunoglobulin heavy constant mu (IGHM)	0.44814428152611835
Hs~MGC:BC036096.2~uORF:IOH27280	zinc finger protein 18 (ZNF18)	0.4482413133728863
Hs~MGC:BC050432.1~uORF:IOH26694	staufen, RNA binding protein, homolog 1 (Drosophila) (STAU1)	0.4482589371471936
Hs~MGC:BC007102.1~uORF:IOH7474	Cell differentiation protein RCD1 homolog	0.4483607095692933
Hs~MGC:BC001780.1~uORF:IOH4955	Uncharacterized methyltransferase WBSCR22	0.4483617162072887
Hs~Ref:NM_006225.1~uORF:IOH20956	1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase delta-1	0.44846540495235376
Hs~MGC:BC016996.1~uORF:IOH11935	Dedicator of cytokinesis protein 2	0.44853543807600915
Hs~Ref:NM_006254.3~CAT:P2287	protein kinase C, delta (PRKCD), transcript variant 1	0.44857860494239465
Hs~MGC:BC016979.1~uORF:IOH10345	N-terminal EF-hand calcium-binding protein 2	0.44864487792111124
Hs~Ref:NM_006924.3~uORF:IOH11039	splicing factor, arginine/serine-rich 1 (splicing factor 2, alternate splicing factor) (SFRS1), transcript variant 1	0.44873131510160835
Hs~Ref:NM_005750.2~uORF:IOH34751	chromosome 4 open reading frame 6 (C4orf6)	0.4487665901714556
Hs~MGC:BC009106.1~uORF:IOH10263	SEC16 homolog B (S. cerevisiae) (LZTR2)	0.4488318241125405
Hs~Ref:NM_017824.2~uORF:IOH9985	membrane-associated ring finger (C3HC4) 5 (MARCH5)	0.4488319654671733
Hs~Ref:NM_018724.3~uORF:IOH40238	interleukin 20 (IL20)	0.4488402233609521
Hs~MGC:BC051841.1~uORF:IOH28892	transmembrane protein 25 (TMEM25)	0.44889653432303384
Hs~Ref:NM_016619.1~uORF:IOH10473	placenta-specific 8 (PLAC8)	0.44899868133439613
Hs~MGC:NM_178815.2~uORF:IOH12502	ADP-ribosylation factor-like 5B (ARL5B)	0.44900118251401056
Hs~Ref:NM_153284.1~uORF:IOH41629	hyaluronoglucosaminidase 1 (HYAL1), transcript variant 4	0.44903124783788684
Hs~MGC:BC021143.1~uORF:IOH23118	transmembrane protein 112B (TMEM112B)	0.4491096031646946
Hs~MGC:BC052955.1~uORF:IOH28816	Wiskott-Aldrich syndrome-like (WASL)	0.44911970281040453
Hs~MGC:BC006839.1~uORF:IOH3171	GATA binding protein 3 (GATA3)	0.44920926718693593
Hs~Ref:NM_012427.3~uORF:IOH5874	Kallikrein-5	0.4493223924179972
Hs~MGC:BC069505.1~uORF:IOH40261	Bcl2 modifying factor (BMF)	0.44941531950114394
Hs~Ref:NM_014296.2~uORF:IOH39472	calpain 7 (CAPN7)	0.44963278098088755
Hs~Ref:NM_001629.2~uORF:IOH11710	arachidonate 5-lipoxygenase-activating protein (ALOX5AP)	0.44977774121244246
Hs~Ref:NM_001017367.1~uORF:IOH59815	C4b-binding protein beta chain	0.44980925197496396
Hs~Ref:NM_003739.4~uORF:IOH13880	aldo-keto reductase family 1, member C3 (3-alpha hydroxysteroid dehydrogenase, type II) (AKR1C3)	0.4498837057141899
Hs~Ref:NM_006827.2~uORF:IOH5148	transmembrane emp24-like trafficking protein 10 (yeast) (TMED10)	0.4499260171712242
Hs~MGC:BC008902.2~uORF:IOH7022	GRIP and coiled-coil domain-containing protein 1	0.4499564788774466
Hs~Ref:NM_004444.2~CAT:PV3251	ephrin receptor B4 (EPHB4)	0.45000354884032406
Hs~MGC:BC021250.1~uORF:IOH23082	TPR repeat-containing protein LOC90826	0.450108299540651
Hs~Ref:NM_005086.3~uORF:IOH1877	sarcospan (Kras oncogene-associated gene) (SSPN)	0.45015879699917183
Hs~Ref:NM_015414.2~uORF:IOH4985	ribosomal protein L36 (RPL36), transcript variant 2	0.4501780066596815
Hs~MGC:BC011563.1~uORF:IOH12467	Linker for activation of T-cells family member 1	0.45020880820431064
Hs~MGC:BC025281.1~uORF:IOH14071	RNA binding motif protein 9 (RBM9)	0.45025232077190963
Hs~Ref:NM_001001935.1~uORF:IOH45901	ATP synthase subunit alpha, mitochondrial	0.4502722844872876
Hs~Ref:NM_018439.1~uORF:IOH23069	Impact homolog (mouse) (IMPACT)	0.4504263491955687
Hs~Ref:NM_015833.1~uORF:IOH38242	adenosine deaminase, RNA-specific, B1 (RED1 homolog rat) (ADARB1), transcript variant 2	0.45045126038074634
Hs~Ref:NM_173822.1~uORF:IOH27491	family with sequence similarity 126, member B (FAM126B)	0.4505318259391084
Hs~MGC:BC063469.1~uORF:IOH39876	RELT-like 2 (RELL2)	0.4505927957347983
Hs~Ref:NM_178587.1~uORF:IOH42153	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform	0.45062729869558377
Hs~Ref:NM_021947.1~uORF:IOH41603	serine racemase (SRR)	0.4507879126359472
Hs~MGC:NM_138501.3~uORF:IOH4169	glycoprotein, synaptic 2 (GPSN2)	0.45080638019612607
Hs~MGC:BC047722.1~uORF:IOH26651	hypothetical protein MGC52110 (MGC52110)	0.45082086439656693
Hs~MGC:BC018349.1~uORF:IOH9679	IKAROS family zinc finger 1 (Ikaros), mRNA (cDNA clone MGC:17055 IMAGE:4338834), complete cds	0.45082349826197526
Hs~MGC:BC009395.2~uORF:IOH13852	interferon regulatory factor 3 (IRF3)	0.4509962532636566
Hs~MGC:BC019337.1~uORF:IOH12297	immunoglobulin heavy constant gamma 1 (G1m marker) (IGHG1)	0.4510268372892027
Hs~MGC:BC010665.1~uORF:IOH9756	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11, 17.3kDa (NDUFB11)	0.4510510427267884
Hs~Ref:NM_031412.1~uORF:IOH14808	GABA(A) receptor-associated protein like 1 (GABARAPL1)	0.45127480988720486
Hs~Ref:NM_080832.1~uORF:IOH40754	poly(A) binding protein, cytoplasmic 5 (PABPC5)	0.45129350693249604
Hs~Ref:NM_032831.1~uORF:IOH40779	ORAI calcium release-activated calcium modulator 2 (ORAI2)	0.4512943217238574
Hs~MGC:BC018060.1~uORF:IOH11303	Ras-like without CAAX 2 (RIT2)	0.45143257708597784
Hs~MGC:BC005332.1~uORF:IOH7177	cDNA clone MGC:12418 IMAGE:3934658, complete cds	0.45144215583100716
Hs~Ref:NM_016361.2~uORF:IOH13822	acid phosphatase 6, lysophosphatidic (ACP6)	0.45155645345335615
Hs~MGC:BC009485.1~uORF:IOH12968	chromosome 4 open reading frame 16 (C4orf16)	0.4517987827458104
Hs~Ref:NM_004016.1~uORF:IOH11698	dystrophin (muscular dystrophy, Duchenne and Becker types) (DMD), transcript variant Dp71b	0.4518047643049023
Hs~Ref:NM_004829.1~uORF:IOH21540	natural cytotoxicity triggering receptor 1 (NCR1)	0.45181310887107134
Hs~Ref:NM_004586.1~N/A	ribosomal protein S6 kinase, 90kDa, polypeptide 3 (RPS6KA3)	0.4518210235346694
Hs~Ref:NM_017761.2~uORF:IOH4866	proline-rich nuclear receptor coactivator 2 (PNRC2)	0.4518453034602513
Hs~MGC:BC028120.1~uORF:IOH11613	ring finger protein 32 (RNF32)	0.451959180806878
Hs~MGC:BC011786.1~uORF:IOH13185	insulin-like growth factor 2 (somatomedin A) (IGF2)	0.45197925383257254
Hs~Ref:NM_019854.2~uORF:IOH11043	Protein arginine N-methyltransferase 8	0.4520837428352452
Hs~Ref:NM_138288.1~uORF:IOH13958	chromosome 14 open reading frame 147 (C14orf147)	0.4520944562839123
Hs~MGC:BC027484.1~uORF:IOH27427	tribbles homolog 3 (Drosophila) (TRIB3)	0.45210742652587377
Hs~Ref:NM_003524.2~uORF:IOH58715	Histone H2B type 1-H	0.45242154664170037
Hs~Ref:NM_014470.2~uORF:IOH55981	Rho-related GTP-binding protein Rho6	0.45251605803404993
Hs~MGC:BC031964.1~uORF:IOH27669	glutamate-ammonia ligase (glutamine synthetase) (GLUL)	0.45262014426368424
Hs~Ref:NM_138342.2~uORF:IOH25758	hypothetical protein BC008326 (LOC89944)	0.4529917149647944
Hs~Ref:NM_002899.2~uORF:IOH58961	Retinol-binding protein 1	0.45313754557917474
Hs~MGC:BC000914.1~uORF:IOH2971	splicing factor, arginine/serine-rich 3 (SFRS3)	0.4531712778740026
Hs~Ref:NM_016532.2~uORF:IOH4433	skeletal muscle and kidney enriched inositol phosphatase (SKIP), transcript variant 1	0.4533951676931527
Hs~MGC:BC055314.1~uORF:IOH29446	EMG1 nucleolar protein homolog (S. cerevisiae) (EMG1)	0.4534849044486713
Hs~Ref:NM_032461.2~uORF:IOH22292	SPANX family, member B1 (SPANXB1)	0.4535868836699134
Hs~Ref:NM_006805.2~uORF:IOH10215	heterogeneous nuclear ribonucleoprotein A0 (HNRNPA0)	0.4540058029870246
Hs~Ref:NM_030572.1~uORF:IOH5547	chromosome 12 open reading frame 39 (C12orf39)	0.4541943937421036
Hs~MGC:BC020712.1~uORF:IOH13788	POU domain, class 5, transcription factor 1	0.4544317082558572
Hs~Ref:NM_004683.4~uORF:IOH42883	Regucalcin	0.4546352196203669
Hs~Ref:NM_001009609.1~uORF:IOH44772	SPANX family, member N3 (SPANXN3)	0.4546925743096434
Hs~MGC:BC014484.1~uORF:IOH13585	torsin family 1, member A (torsin A) (TOR1A)	0.4549951864909725
Hs~MGC:BC015626.2~uORF:IOH13367	par-6 partitioning defective 6 homolog alpha (C. elegans) (PARD6A)	0.4551028635630656
Hs~MGC:BC067811.1~uORF:IOH61678	Protein cereblon	0.4553719123253882
Hs~Ref:NM_006206.2~N/A	Alpha-type platelet-derived growth factor receptor	0.4555701261726062
Hs~Ref:NM_019613.2~uORF:IOH6706	WDR45-like (WDR45L)	0.45557073582551827
Hs~MGC:NM_172240.1~uORF:IOH10829	WD repeat domain 51B (WDR51B)	0.4556457763751508
Hs~Ref:NM_002709.1~uORF:IOH5281	protein phosphatase 1, catalytic subunit, beta isoform (PPP1CB), transcript variant 1	0.45584644311881695
Hs~Ref:NM_006830.2~uORF:IOH3579	ubiquinol-cytochrome c reductase, 6.4kDa subunit (UQCR)	0.4558812810699851
Hs~Ref:NM_016152.2~uORF:IOH36705	retinoic acid receptor, beta (RARB), transcript variant 2	0.4560132707539984
Hs~Ref:NM_199054.1~uORF:IOH37765	MAP kinase interacting serine/threonine kinase 2 (MKNK2), transcript variant 2	0.4561051761760561
Hs~Ref:NM_138280.1~uORF:IOH22167	citrate lyase beta like (CLYBL), transcript variant 1	0.4561064388877589
Hs~Ref:NM_016210.1~uORF:IOH22819	chromosome 3 open reading frame 18 (C3orf18)	0.4562658684894787
Hs~Ref:NM_020175.1~uORF:IOH13452	dihydrouridine synthase 3-like (S. cerevisiae) (DUS3L)	0.45629253455434715
Hs~Ref:NM_152318.1~uORF:IOH21631	chromosome 12 open reading frame 45 (C12orf45)	0.4563190267654445
Hs~Ref:NM_002738.5~CAT:P2251	protein kinase C, beta 1 (PRKCB1), transcript variant 2	0.45638104682949343
Hs~MGC:BC009348.2~uORF:IOH12064	cirrhosis, autosomal recessive 1A (cirhin) (CIRH1A)	0.4565518712878882
Hs~MGC:BC017407.1~uORF:IOH14158	zinc finger protein 266 (ZNF266)	0.4565887202189062
Hs~Ref:NM_006428.3~uORF:IOH40570	mitochondrial ribosomal protein L28 (MRPL28), nuclear gene encoding mitochondrial protein	0.4565906082360244
Hs~Ref:NM_006621.3~uORF:IOH41131	S-adenosylhomocysteine hydrolase-like 1 (AHCYL1)	0.4567016311804912
Hs~MGC:BC016582.1~uORF:IOH9793	polypyrimidine tract binding protein 2 (PTBP2)	0.45670461564097375
Hs~MGC:BC014888.1~uORF:IOH10012	nuclear transport factor 2-like export factor 2	0.45673952187325595
Hs~MGC:BC033621.2~uORF:IOH21688	Pseudouridylate synthase 7 homolog-like protein	0.45680799615987044
Hs~MGC:NM_152717.1~uORF:IOH22811	hypothetical protein MGC35295 (MGC35295), transcript variant 2	0.4568478049903042
Hs~Ref:NM_018327.1~uORF:IOH14250	serine palmitoyltransferase, long chain base subunit 3 (SPTLC3)	0.4570505489167531
Hs~Ref:NM_006995.2~uORF:IOH14772	butyrophilin, subfamily 2, member A2 (BTN2A2), transcript variant 1	0.45719183247841605
Hs~Ref:NM_004485.2~uORF:IOH11159	guanine nucleotide binding protein (G protein), gamma 4 (GNG4), transcript variant 3	0.4572100388360435
Hs~Ref:NM_032548.2~uORF:IOH45815	ankyrin repeat and BTB (POZ) domain containing 1 (ABTB1), transcript variant 1	0.4572763599465922
Hs~MGC:BC016330.1~uORF:IOH14709	RAD51 associated protein 1 (RAD51AP1)	0.45730894764227725
Hs~MGC:BC031062.1~uORF:IOH27218	DEAD (Asp-Glu-Ala-Asp) box polypeptide 20 (DDX20)	0.45735256922459533
Hs~Ref:NM_014280.1~uORF:IOH42939	DnaJ homolog subfamily C member 8	0.4574795697350242
Hs~Ref:NM_006763.2~uORF:IOH41569	BTG family, member 2 (BTG2)	0.45762010000812786
Hs~Ref:NM_024295.1~uORF:IOH4224	Der1-like domain family, member 1 (DERL1)	0.4576574361252498
Hs~Ref:NM_001259.2~N/A	Cell division protein kinase 6	0.45777321136002974
Hs~MGC:BC012573.1~uORF:IOH12159	acyl-CoA thioesterase 9 (ACOT9)	0.45793238723469853
Hs~MGC:BC010357.1~uORF:IOH14260	Arginine/serine-rich coiled-coil protein 1	0.45796561409860437
Hs~Ref:NM_006528.2~uORF:IOH7275	tissue factor pathway inhibitor 2 (TFPI2)	0.45802839595914324
Hs~MGC:BC017475.1~uORF:IOH14365	Tetratricopeptide repeat protein 15	0.45805919619263363
Hs~Ref:NM_005031.2~uORF:IOH21828	FXYD domain containing ion transport regulator 1 (phospholemman) (FXYD1), transcript variant a	0.4581158645992337
Hs~Ref:NM_003002.1~uORF:IOH7395	succinate dehydrogenase complex, subunit D, integral membrane protein (SDHD), nuclear gene encoding mitochondrial protein	0.4581659263201361
Hs~Ref:NM_001707.2~uORF:IOH3200	B-cell CLL/lymphoma 7B (BCL7B)	0.458253695944543
Hs~Ref:NM_013310.3~uORF:IOH59703	Uncharacterized protein C2orf27	0.4583178318490651
Hs~Ref:NM_005607.1~N/A	Focal adhesion kinase 1	0.45842544475676
Hs~Ref:NM_013257.3~uORF:IOH41642	serum/glucocorticoid regulated kinase family, member 3 (SGK3), transcript variant 1	0.4584824871274103
Hs~Ref:NM_016930.1~uORF:IOH13076	syntaxin 18 (STX18)	0.4585409053127181
Hs~Ref:NM_000197.1~uORF:IOH21502	Testosterone 17-beta-dehydrogenase 3	0.45856761412160996
Hs~Ref:NM_002053.1~uORF:IOH5246	guanylate binding protein 1, interferon-inducible, 67kDa (GBP1)	0.4585974388613686
Hs~Ref:NM_006640.2~uORF:IOH12164	septin 9 (SEPT9)	0.458607285168117
Hs~MGC:BC000876.1~uORF:IOH3233	zinc finger protein 174 (ZNF174)	0.4586484806539629
Hs~Ref:NM_007277.3~uORF:IOH40459	exocyst complex component 3 (EXOC3)	0.4588468017974019
Hs~Ref:NM_014062.1~uORF:IOH39919	NIN1/RPN12 binding protein 1 homolog (S. cerevisiae) (NOB1)	0.4589181221812738
Hs~MGC:BC028935.1~uORF:IOH22836	chromosome 3 open reading frame 64 (C3orf64)	0.4589253643366955
Hs~MGC:BC050563.1~uORF:IOH26951	hypothetical protein LOC202051 (LOC202051)	0.4589983528845357
Hs~MGC:BC012084.1~uORF:IOH13025	phosphatidylcholine transfer protein (PCTP)	0.45916502951104643
Hs~Ref:NM_022786.1~uORF:IOH13057	ARV1 homolog (S. cerevisiae) (ARV1)	0.459193271889911
Hs~MGC:BC068070.1~uORF:IOH40777	mitochondrial ribosomal protein L52 (MRPL52)	0.4592123510223721
Hs~MGC:BC004369.1~uORF:IOH5590	amyloid beta (A4) precursor protein (peptidase nexin-II, Alzheimer disease) (APP)	0.4593724916685158
Hs~Ref:NM_006205.1~uORF:IOH40356	phosphodiesterase 6H, cGMP-specific, cone, gamma (PDE6H)	0.4595477594746468
Hs~MGC:BC020737.1~uORF:IOH14449	phosphatidylinositol glycan anchor biosynthesis, class K (PIGK)	0.4598980045479023
Hs~MGC:BC032589.1~uORF:IOH21955	Beta-2-microglobulin	0.45994039878471904
Hs~MGC:BC007110.1~uORF:IOH7547	Ester hydrolase C11orf54	0.4600027874658425
Hs~Ref:NM_006315.4~uORF:IOH41174	polycomb group ring finger 3 (PCGF3)	0.46002743850188454
Hs~MGC:BC008303.1~uORF:IOH6987	transmembrane protein 176A (TMEM176A)	0.46005057421991213
Hs~Ref:NM_001010971.1~uORF:IOH41645	sterile alpha motif domain containing 13 (SAMD13)	0.4602779725810646
Hs~MGC:BC051362.1~uORF:IOH28072	hypothetical LOC554223 (LOC554223)	0.4603205406403019
Hs~Ref:NM_006251.4~uORF:IOH27141	AMP-activated protein_kinase A1/B1/G1: PRKAA1/B1/G1 sequences are seperated by -- (in protein list file).	0.4605999386764299
Hs~Ref:NM_017542.3~uORF:IOH43680	pogo transposable element with KRAB domain (POGK)	0.4606611240340771
Hs~Ref:NM_003996.2~uORF:IOH60395	glutathione peroxidase 5 (epididymal androgen-related protein) (GPX5), transcript variant 2, mRNA.	0.4606733575907397
Hs~Ref:NM_003907.1~uORF:IOH9815	eukaryotic translation initiation factor 2B, subunit 5 epsilon, 82kDa (EIF2B5)	0.46078952459337197
Hs~Ref:NM_030770.1~uORF:IOH39634	transmembrane protease, serine 5 (spinesin) (TMPRSS5)	0.4609708768940286
Hs~Ref:NM_053067.1~uORF:IOH40632	ubiquilin 1 (UBQLN1), transcript variant 2	0.46104557150729464
Hs~Ref:NM_170750.1~uORF:IOH41229	proteasome (prosome, macropain) 26S subunit, non-ATPase, 10 (PSMD10), transcript variant 2	0.4610797585404375
Hs~MGC:BC022237.1~uORF:IOH21440	ubiquitin-conjugating enzyme E2O (UBE2O)	0.4611389680534156
Hs~MGC:BC032822.2~uORF:IOH26849	erythrocyte membrane protein band 4.1 like 5 (EPB41L5)	0.4612240131832471
Hs~MGC:BC014298.1~uORF:IOH13449	PRKR interacting protein 1 (IL11 inducible) (PRKRIP1)	0.4613688009913098
Hs~Ref:NM_178571.2~uORF:IOH26524	hypothetical protein MGC51025 (MGC51025)	0.46159632698176273
Hs~Ref:NM_134428.1~uORF:IOH12663	regulatory factor X, 3 (influences HLA class II expression) (RFX3), transcript variant 2	0.46160344961528926
Hs~Ref:NM_015918.2~uORF:IOH10987	processing of precursor 5, ribonuclease P/MRP subunit (S. cerevisiae) (POP5), transcript variant 1	0.4616273682808376
Hs~Ref:NM_014286.2~uORF:IOH1769	frequenin homolog (Drosophila) (FREQ)	0.46163978219158797
Hs~MGC:BC029054.1~uORF:IOH22631	PDZ domain containing 7 (PDZD7)	0.46174895863315824
Hs~MGC:NM_177424.1~uORF:IOH26548	syntaxin 12 (STX12)	0.4618268075698674
Hs~MGC:BC001274.1~uORF:IOH3095	cell division cycle 2-like 5 (cholinesterase-related cell division controller) (CDC2L5)	0.4618958980358948
Hs~Ref:NM_002128.2~uORF:IOH2937	high-mobility group box 1 (HMGB1)	0.4619216893228042
Hs~Ref:NM_031268.3~uORF:IOH27406	3-phosphoinositide dependent protein kinase-1 (PDPK1), transcript variant 2	0.4619595536653721
Hs~Ref:NM_004706.3~uORF:IOH45526	Rho guanine nucleotide exchange factor (GEF) 1 (ARHGEF1), transcript variant 2	0.4621665501586145
Hs~Ref:NM_025057.1~uORF:IOH35314	chromosome 14 open reading frame 45 (C14orf45)	0.46219687319992064
Hs~MGC:BC092404.1~uORF:IOH62574	Rap guanine nucleotide exchange factor 3	0.46223836602923457
Hs~Ref:NM_024307.1~uORF:IOH45847	glycerophosphodiester phosphodiesterase domain containing 3 (GDPD3)	0.46224216684777025
Hs~Ref:NM_003223.1~uORF:IOH9646	transcription factor AP-4 (activating enhancer binding protein 4) (TFAP4)	0.4623388570492367
Hs~MGC:BC007014.1~uORF:IOH7141	tumor necrosis factor, alpha-induced protein 8 (TNFAIP8)	0.4623424791140735
Hs~MGC:BC000607.1~uORF:IOH4250	Anaphase-promoting complex subunit 11	0.4623461269569478
Hs~Ref:NM_003785.3~uORF:IOH5630	P antigen family, member 1 (prostate associated) (PAGE1)	0.4624094636709602
Hs~MGC:BC036319.1~uORF:IOH27661	phosphodiesterase 4D, cAMP-specific (phosphodiesterase E3 dunce homolog, Drosophila) (PDE4D)	0.4626544884205288
Hs~MGC:BC015468.1~uORF:IOH11236	chromosome 21 open reading frame 91 (C21orf91)	0.462718555452266
Hs~Ref:NM_004542.1~uORF:IOH14726	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 3, 9kDa (NDUFA3)	0.462801980460567
Hs~Ref:NM_003337.2~uORF:IOH7555	ubiquitin-conjugating enzyme E2B (RAD6 homolog) (UBE2B)	0.46289577016665473
Hs~Ref:NM_004966.2~uORF:IOH3987	heterogeneous nuclear ribonucleoprotein F (HNRPF), transcript variant 3	0.4631087877716192
Hs~Ref:NM_053285.1~uORF:IOH10741	tektin 1 (TEKT1)	0.46338677237882314
Hs~MGC:BC061514.1~uORF:IOH29303	MPV17 mitochondrial membrane protein-like (MPV17L)	0.4634798611791836
Hs~Ref:NM_021967.1~uORF:IOH45915	small EDRK-rich factor 1A (telomeric) (SERF1A)	0.4636014668431405
Hs~MGC:BC033537.1~uORF:IOH27639	KIAA1576 protein (KIAA1576)	0.46370975279888754
Hs~Ref:NM_152397.1~uORF:IOH21608	IQ motif containing F1 (IQCF1)	0.46371865836049275
Hs~Ref:NM_023076.2~uORF:IOH2885	RING finger protein unkempt-like	0.4638081098013101
Hs~Ref:NM_003915.2~uORF:IOH4538	copine I (CPNE1), transcript variant 3	0.4639924571705389
Hs~Ref:NM_004346.2~uORF:IOH11204	caspase 3, apoptosis-related cysteine peptidase (CASP3), transcript variant alpha	0.46399441812824244
Hs~Ref:NM_080574.2~uORF:IOH40713	chromosome 20 open reading frame 70 (C20orf70)	0.464030844533991
Hs~Ref:NM_003600.1~CAT:PV3612	aurora kinase A (AURKA), transcript variant 2	0.4640581751806376
Hs~Ref:NM_002969.2~CAT:PV3654	mitogen-activated protein kinase 12 (MAPK12)	0.46411642619995974
Hs~Ref:NM_015039.2~uORF:IOH41247	nicotinamide nucleotide adenylyltransferase 2 (NMNAT2), transcript variant 1	0.46422266997318873
Hs~MGC:BC012493.1~uORF:IOH11147	KIAA1147 (KIAA1147)	0.4643162223784377
Hs~Ref:NM_080388.1~uORF:IOH10271	S100 calcium binding protein A16 (S100A16)	0.4643423206692995
