id	position	name	GSM2522610	GSM2522611	GSM2522612	GSM2522613	GSM2522618	GSM2522666	GSM2522667	GSM2522668	GSM2522669	GSM2522670	description
B20R14C17	20-17-14	Hs~Ref:NM_030754.2~uORF:IOH12636	344	303	533	228	307	520	532	360	558	220	serum amyloid A2, mRNA (cDNA clone MGC:23693 IMAGE:4767650), complete cds
B20R14C18	20-18-14	Hs~Ref:NM_030754.2~uORF:IOH12636	356	293	541	231	243	842	582	331	573	121	serum amyloid A2, mRNA (cDNA clone MGC:23693 IMAGE:4767650), complete cds
B20R14C19	20-19-14	Hs~Ref:NM_004162.2~uORF:IOH10188	2076	981	1671	941	1166	1155	1924	1255	3353	555	Ras-related protein Rab-5A
B20R14C20	20-20-14	Hs~Ref:NM_004162.2~uORF:IOH10188	1811	937	1626	971	1163	1186	2338	1239	3251	555	Ras-related protein Rab-5A
B20R15C05	20-5-15	Hs~Ref:NM_000566.1~uORF:IOH21921	780	498	725	499	344	607	734	660	1119	536	Fc fragment of IgG, high affinity Ia, receptor (CD64) (FCGR1A)
B20R15C06	20-6-15	Hs~Ref:NM_000566.1~uORF:IOH21921	2114	511	669	646	294	484	778	475	1009	523	Fc fragment of IgG, high affinity Ia, receptor (CD64) (FCGR1A)
B20R15C07	20-7-15	Hs~MGC:BC032838.2~uORF:IOH26853	1904	426	919	470	334	891	2862	509	1090	348	IQ and ubiquitin-like domain-containing protein
B20R15C08	20-8-15	Hs~MGC:BC032838.2~uORF:IOH26853	2038	476	898	481	395	637	2363	535	1078	350	IQ and ubiquitin-like domain-containing protein
B20R15C09	20-9-15	Hs~MGC:BC043193.2~uORF:IOH25850	709	391	721	275	272	609	1327	476	658	300	chromosome 4 open reading frame 18 (C4orf18)
B20R15C10	20-10-15	Hs~MGC:BC043193.2~uORF:IOH25850	1434	340	767	289	364	533	1199	373	794	291	chromosome 4 open reading frame 18 (C4orf18)
B20R15C11	20-11-15	Hs~MGC:NM_153208.1~uORF:IOH22871	2325	948	901	509	434	565	1320	650	1207	358	IQ motif containing K (IQCK)
B20R15C12	20-12-15	Hs~MGC:NM_153208.1~uORF:IOH22871	777	1491	878	517	467	552	927	585	1174	324	IQ motif containing K (IQCK)
B20R15C13	20-13-15	Hs~Ref:NM_001006665.1~CAT:PV3680	1143	1579	1902	920	543	2413	1191	3466	1823	426	ribosomal protein S6 kinase, 90kDa, polypeptide 1 (RPS6KA1), transcript variant 2
B20R15C14	20-14-15	Hs~Ref:NM_001006665.1~CAT:PV3680	1138	1138	1743	843	574	2477	1385	3410	1821	410	ribosomal protein S6 kinase, 90kDa, polypeptide 1 (RPS6KA1), transcript variant 2
B20R15C15	20-15-15	Hs~Ref:NM_003161.1~CAT:PV3815	372	248	633	424	425	459	578	370	882	207	ribosomal protein S6 kinase, 70kDa, polypeptide 1 (RPS6KB1)
B20R15C16	20-16-15	Hs~Ref:NM_003161.1~CAT:PV3815	425	169	148	444	405	463	549	357	868	92	ribosomal protein S6 kinase, 70kDa, polypeptide 1 (RPS6KB1)
B20R15C17	20-17-15	Hs~Ref:NM_031417.1~CAT:PV3851	9624	2148	2345	2572	2652	2419	3934	2164	4126	2675	MAP/microtubule affinity-regulating kinase 4
B20R15C18	20-18-15	Hs~Ref:NM_031417.1~CAT:PV3851	9771	2195	2357	2721	2629	2025	3837	2546	3954	2633	MAP/microtubule affinity-regulating kinase 4
B20R15C19	20-19-15	Hs~Ref:NM_002741.1~CAT:PV3790	1269	498	1185	361	468	461	1691	832	2030	318	Serine/threonine-protein kinase N1
B20R15C20	20-20-15	Hs~Ref:NM_002741.1~CAT:PV3790	1044	486	1150	363	448	482	1731	879	2008	327	Serine/threonine-protein kinase N1
B20R15C21	20-21-15	Hs~Ref:NM_014370.1~CAT:PV3880	1182	382	950	948	416	592	574	741	807	384	SFRS protein kinase 3 (SRPK3)
B20R15C22	20-22-15	Hs~Ref:NM_014370.1~CAT:PV3880	457	415	1010	795	444	562	554	721	784	384	SFRS protein kinase 3 (SRPK3)
B20R16C01	20-1-16	Hs~Ref:NM_000600.1~CAT_PHC0066	15	7	12	11	3	17	38	14	19	39	Interleukin-6
B20R16C02	20-2-16	Hs~Ref:NM_000600.1~CAT_PHC0066	14	7	15	11	4	18	48	14	19	55	Interleukin-6
B20R16C07	20-7-16	Hs~Ref:NM_001002755.1~uORF:IOH59825	1594	427	1085	402	529	799	883	377	838	362	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial
B20R16C08	20-8-16	Hs~Ref:NM_001002755.1~uORF:IOH59825	1455	466	1067	416	527	794	852	362	781	348	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial
B20R16C09	20-9-16	Hs~Ref:NM_175072.1~uORF:IOH59828	6867	2231	3043	2832	2448	4870	5536	2329	3287	2196	Aprataxin
B20R16C10	20-10-16	Hs~Ref:NM_175072.1~uORF:IOH59828	7134	2055	2877	2938	2549	4664	5442	2505	3199	2268	Aprataxin
B20R16C11	20-11-16	Hs~Ref:NM_145322.1~uORF:IOH53553	1496	1374	1448	1092	640	969	2008	1034	1840	501	oxysterol binding protein-like 3 (OSBPL3), transcript variant 4, mRNA.
B20R16C12	20-12-16	Hs~Ref:NM_145322.1~uORF:IOH53553	1143	1508	1472	1123	629	985	2098	1087	1865	481	oxysterol binding protein-like 3 (OSBPL3), transcript variant 4, mRNA.
B20R16C13	20-13-16	Hs~Ref:NM_006254.3~uORF:IOH26352	2053	7874	8447	1519	1858	1596	8611	1002	3770	756	protein kinase C, delta (PRKCD), transcript variant 1
B20R16C14	20-14-16	Hs~Ref:NM_006254.3~uORF:IOH26352	1912	7344	8302	1478	1967	1600	8725	1121	3795	777	protein kinase C, delta (PRKCD), transcript variant 1
B20R16C15	20-15-16	Hs~Ref:NM_005896.2~uORF:IOH11942	2	-1	-11	-6	6	-2	-4	0	-7	-1	Isocitrate dehydrogenase [NADP] cytoplasmic
B20R16C16	20-16-16	Hs~Ref:NM_005896.2~uORF:IOH11942	3	-1	123	-1	1	1	-1	-3	1	-3	Isocitrate dehydrogenase [NADP] cytoplasmic
B20R16C17	20-17-16	Hs~Ref:NM_017425.2~uORF:IOH21671	1139	789	1759	690	676	669	5494	980	2330	295	Sperm surface protein Sp17
B20R16C18	20-18-16	Hs~Ref:NM_017425.2~uORF:IOH21671	1111	787	1731	664	653	583	5647	959	2273	299	Sperm surface protein Sp17
B20R16C19	20-19-16	Hs~Ref:NM_019846.3~uORF:IOH40714	504	451	772	342	163	964	1269	497	814	344	chemokine (C-C motif) ligand 28 (CCL28), transcript variant 1
B20R16C20	20-20-16	Hs~Ref:NM_019846.3~uORF:IOH40714	918	432	744	417	252	771	1246	525	788	259	chemokine (C-C motif) ligand 28 (CCL28), transcript variant 1
B20R17C01	20-1-17	Hs~Ref:NM_033547.1~uORF:IOH14845	49	300	272	208	138	291	308	210	184	162	integrator complex subunit 4 (INTS4)
B20R17C02	20-2-17	Hs~Ref:NM_033547.1~uORF:IOH14845	210	73	294	206	154	290	288	229	224	202	integrator complex subunit 4 (INTS4)
B20R17C03	20-3-17	Hs~Ref:NM_001924.2~uORF:IOH13873	338	92	336	337	134	270	309	258	523	1	growth arrest and DNA-damage-inducible, alpha (GADD45A)
B20R17C04	20-4-17	Hs~Ref:NM_001924.2~uORF:IOH13873	333	199	347	240	107	336	318	298	475	38	growth arrest and DNA-damage-inducible, alpha (GADD45A)
B20R17C05	20-5-17	Hs~Ref:NM_002916.1~uORF:IOH13786	1017	515	490	462	490	996	849	1120	3648	602	replication factor C (activator 1) 4, 37kDa (RFC4), transcript variant 1
B20R17C06	20-6-17	Hs~Ref:NM_002916.1~uORF:IOH13786	1197	491	492	439	503	960	1016	1010	3472	632	replication factor C (activator 1) 4, 37kDa (RFC4), transcript variant 1
B20R17C07	20-7-17	Hs~Ref:NM_001450.2~uORF:IOH14447	940	268	457	283	250	627	449	332	545	234	four and a half LIM domains 2 (FHL2), transcript variant 1
B20R17C08	20-8-17	Hs~Ref:NM_001450.2~uORF:IOH14447	165	329	450	252	237	376	567	444	555	145	four and a half LIM domains 2 (FHL2), transcript variant 1
B20R17C09	20-9-17	Hs~Ref:NM_138403.3~uORF:IOH40584	561	420	627	299	282	420	1047	524	694	303	myosin light chain 2, precursor lymphocyte-specific (MYLC2PL)
B20R17C10	20-10-17	Hs~Ref:NM_138403.3~uORF:IOH40584	529	457	652	322	346	433	691	524	753	299	myosin light chain 2, precursor lymphocyte-specific (MYLC2PL)
B20R17C11	20-11-17	Hs~Ref:NM_015698.2~uORF:IOH3563	1701	455	368	484	839	752	2216	1012	1616	652	G patch domain and KOW motifs (GPKOW)
B20R17C12	20-12-17	Hs~Ref:NM_015698.2~uORF:IOH3563	1768	327	225	552	837	783	2317	957	1733	594	G patch domain and KOW motifs (GPKOW)
B20R17C13	20-13-17	Hs~MGC:BC021090.1~uORF:IOH13218	887	1266	179	198	456	607	1290	438	1047	149	scinderin (SCIN)
B20R17C14	20-14-17	Hs~MGC:BC021090.1~uORF:IOH13218	742	130	165	121	478	655	1285	460	1031	141	scinderin (SCIN)
B20R17C15	20-15-17	Hs~MGC:BC024590.1~uORF:IOH11674	251	42	576	200	186	197	255	772	344	44	dynamin 1-like (DNM1L)
B20R17C16	20-16-17	Hs~MGC:BC024590.1~uORF:IOH11674	494	47	576	181	100	212	282	833	295	71	dynamin 1-like (DNM1L)
B20R17C17	20-17-17	Hs~Ref:NM_138717.1~uORF:IOH42435	489	513	798	422	414	769	975	566	912	345	palmitoyl-protein thioesterase 2 (PPT2), transcript variant 2
B20R17C18	20-18-17	Hs~Ref:NM_138717.1~uORF:IOH42435	651	482	785	429	454	806	1420	574	930	410	palmitoyl-protein thioesterase 2 (PPT2), transcript variant 2
B20R17C19	20-19-17	Hs~Ref:NM_005513.1~uORF:IOH41075	636	138	588	360	305	923	3700	470	1054	1344	general transcription factor IIE, polypeptide 1, alpha 56kDa (GTF2E1)
B20R17C20	20-20-17	Hs~Ref:NM_005513.1~uORF:IOH41075	628	185	536	405	149	990	3794	478	1008	1365	general transcription factor IIE, polypeptide 1, alpha 56kDa (GTF2E1)
B20R17C21	20-21-17	Hs~Ref:NM_145202.3~uORF:IOH42472	7565	774	4400	626	754	1817	1115	536	1589	324	proline-rich acidic protein 1 (PRAP1)
B20R17C22	20-22-17	Hs~Ref:NM_145202.3~uORF:IOH42472	7760	768	4331	639	818	1965	1142	511	1505	341	proline-rich acidic protein 1 (PRAP1)
B20R18C01	20-1-18	Hs~Ref:XM_371901.1~uORF:IOH41658	600	606	591	358	357	625	1023	439	1302	317	DNA-binding protein Ikaros
B20R18C02	20-2-18	Hs~Ref:XM_371901.1~uORF:IOH41658	582	758	618	377	338	590	991	565	1101	338	DNA-binding protein Ikaros
B20R18C03	20-3-18	Hs~Ref:NM_004580.2~uORF:IOH29589	235	165	267	188	361	269	266	1504	-147	96	RAB27A, member RAS oncogene family (RAB27A), transcript variant 1
B20R18C04	20-4-18	Hs~Ref:NM_004580.2~uORF:IOH29589	228	234	259	254	336	296	290	1439	-86	91	RAB27A, member RAS oncogene family (RAB27A), transcript variant 1
B20R18C05	20-5-18	Hs~MGC:BC063629.1~uORF:IOH61519	293	252	332	289	198	280	564	276	329	170	HSPB (heat shock 27kDa) associated protein 1, mRNA (cDNA clone IMAGE:3892258), complete cds.
B20R18C06	20-6-18	Hs~MGC:BC063629.1~uORF:IOH61519	243	261	391	264	200	276	561	302	342	222	HSPB (heat shock 27kDa) associated protein 1, mRNA (cDNA clone IMAGE:3892258), complete cds.
B20R18C07	20-7-18	Hs~MGC:BC091489.1~uORF:IOH62570	520	511	797	1186	408	1609	1110	452	930	314	zinc finger, MYND domain containing 11, mRNA (cDNA clone MGC:111056 IMAGE:6186814), complete cds
B20R18C08	20-8-18	Hs~MGC:BC091489.1~uORF:IOH62570	503	465	826	1084	364	1309	1104	452	836	282	zinc finger, MYND domain containing 11, mRNA (cDNA clone MGC:111056 IMAGE:6186814), complete cds
B20R18C11	20-11-18	Hs~MGC:BC071659.1~uORF:IOH61780	792	828	1042	445	545	1211	1130	442	1010	328	HLA class II histocompatibility antigen, DR alpha chain
B20R18C12	20-12-18	Hs~MGC:BC071659.1~uORF:IOH61780	819	897	1061	514	539	1086	1231	556	1092	321	HLA class II histocompatibility antigen, DR alpha chain
B20R18C13	20-13-18	Hs~MGC:BC015505.1~uORF:IOH9981	7422	17295	10129	9340	10202	10174	11497	11447	9960	4740	DEAD (Asp-Glu-Ala-Asp) box polypeptide 42 (DDX42)
B20R18C14	20-14-18	Hs~MGC:BC015505.1~uORF:IOH9981	7303	18289	10089	9358	10489	10840	11687	11295	9953	4874	DEAD (Asp-Glu-Ala-Asp) box polypeptide 42 (DDX42)
B20R18C15	20-15-18	Hs~Ref:NM_020944.2~uORF:IOH9687	745	786	1325	663	551	848	1286	786	1588	436	glucosidase, beta (bile acid) 2 (GBA2)
B20R18C16	20-16-18	Hs~Ref:NM_020944.2~uORF:IOH9687	879	811	1366	678	581	755	1675	803	1664	433	glucosidase, beta (bile acid) 2 (GBA2)
B20R18C17	20-17-18	Hs~Ref:NM_020854.2~uORF:IOH9686	1083	929	1408	916	672	1084	2333	999	2043	656	KIAA1468 (KIAA1468)
B20R18C18	20-18-18	Hs~Ref:NM_020854.2~uORF:IOH9686	1133	850	1326	846	715	1094	1877	1070	2096	638	KIAA1468 (KIAA1468)
B20R18C19	20-19-18	Hs~MGC:BC040521.1~uORF:IOH27477	1013	525	967	519	870	881	1204	571	1205	392	testis expressed 2 (TEX2)
B20R18C20	20-20-18	Hs~MGC:BC040521.1~uORF:IOH27477	912	579	875	630	859	840	1120	605	1102	390	testis expressed 2 (TEX2)
B20R18C21	20-21-18	Hs~Ref:NM_017836.2~uORF:IOH26055	680	570	742	787	515	645	885	502	1036	347	Solute carrier family 41 member 3
B20R18C22	20-22-18	Hs~Ref:NM_017836.2~uORF:IOH26055	594	352	709	512	619	634	817	485	1036	341	Solute carrier family 41 member 3
B20R19C01	20-1-19	Hs~MGC:BC039856.1~uORF:IOH26187	1004	652	1135	887	617	871	2939	1016	3634	482	Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6 (ARHGEF6)
B20R19C02	20-2-19	Hs~MGC:BC039856.1~uORF:IOH26187	993	561	1153	911	601	672	2839	1109	3709	448	Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6 (ARHGEF6)
B20R19C03	20-3-19	Hs~MGC:BC009250.1~uORF:IOH27775	4277	1894	1713	1093	1037	2137	8295	1033	4062	926	guanine nucleotide binding protein-like 2 (nucleolar) (GNL2)
B20R19C04	20-4-19	Hs~MGC:BC009250.1~uORF:IOH27775	4274	1850	1730	1131	1033	2109	8478	1157	4254	1075	guanine nucleotide binding protein-like 2 (nucleolar) (GNL2)
B20R19C07	20-7-19	Hs~MGC:BC010875.2~uORF:IOH61497	274	247	372	162	173	216	379	318	28	121	Cell division cycle protein 16 homolog
B20R19C08	20-8-19	Hs~MGC:BC010875.2~uORF:IOH61497	167	153	363	151	76	201	1893	219	111	295	Cell division cycle protein 16 homolog
B20R19C09	20-9-19	Hs~MGC:BC063001.1~uORF:IOH61528	92	67	345	66	74	192	314	189	143	4	Signal recognition particle receptor subunit beta
B20R19C10	20-10-19	Hs~MGC:BC063001.1~uORF:IOH61528	92	70	312	70	68	218	213	203	125	18	Signal recognition particle receptor subunit beta
B20R19C11	20-11-19	Hs~MGC:BC028919.1~uORF:IOH61721	792	345	934	996	5928	739	836	348	700	214	Protein Tob2
B20R19C12	20-12-19	Hs~MGC:BC028919.1~uORF:IOH61721	743	1155	879	1021	6011	724	747	363	778	144	Protein Tob2
B20R19C13	20-13-19	Hs~MGC:BC035350.1~uORF:IOH27327	421	278	689	412	354	994	735	404	1604	385	cytochrome P450, family 4, subfamily F, polypeptide 12 (CYP4F12)
B20R19C14	20-14-19	Hs~MGC:BC035350.1~uORF:IOH27327	490	605	664	375	432	961	727	385	1798	283	cytochrome P450, family 4, subfamily F, polypeptide 12 (CYP4F12)
B20R19C15	20-15-19	Hs~Ref:NM_152453.2~uORF:IOH40202	958	787	1102	998	620	639	1958	595	1337	466	transmembrane and coiled-coil domains 5 (TMCO5)
B20R19C16	20-16-19	Hs~Ref:NM_152453.2~uORF:IOH40202	1016	852	1113	946	538	738	2225	605	1389	422	transmembrane and coiled-coil domains 5 (TMCO5)
B20R19C17	20-17-19	Hs~MGC:BC066938.1~uORF:IOH40083	4171	13897	4020	4937	9423	6898	6764	9296	4514	4583	DEAD (Asp-Glu-Ala-Asp) box polypeptide 43 (DDX43)
B20R19C18	20-18-19	Hs~MGC:BC066938.1~uORF:IOH40083	4178	14347	4118	4794	9061	5329	6722	9118	4769	4748	DEAD (Asp-Glu-Ala-Asp) box polypeptide 43 (DDX43)
B20R19C19	20-19-19	Hs~Ref:NM_000331.2~uORF:IOH58953	503	447	803	356	550	861	981	511	1119	293	Serum amyloid A protein
B20R19C20	20-20-19	Hs~Ref:NM_000331.2~uORF:IOH58953	579	519	776	379	530	772	902	474	1178	259	Serum amyloid A protein
B20R19C21	20-21-19	Hs~Ref:NM_024055.2~uORF:IOH3071	664	463	508	287	301	486	698	387	886	299	solute carrier family 30 (zinc transporter), member 5 (SLC30A5), transcript variant 2
B20R19C22	20-22-19	Hs~Ref:NM_024055.2~uORF:IOH3071	486	549	491	298	108	462	679	398	779	8	solute carrier family 30 (zinc transporter), member 5 (SLC30A5), transcript variant 2
B20R20C01	20-1-20	Hs~MGC:BC000535.1~uORF:IOH4145	1724	930	1120	755	396	1932	5237	793	1567	376	Suppressor of SWI4 1 homolog
B20R20C02	20-2-20	Hs~MGC:BC000535.1~uORF:IOH4145	1859	984	1087	679	434	2428	4943	721	-159	407	Suppressor of SWI4 1 homolog
B20R20C03	20-3-20	Hs~MGC:BC001001.2~uORF:IOH2958	366	459	491	520	410	649	813	337	89	314	vacuolar protein sorting 8 homolog (S. cerevisiae) (VPS8)
B20R20C04	20-4-20	Hs~MGC:BC001001.2~uORF:IOH2958	339	396	545	530	434	651	795	349	51	344	vacuolar protein sorting 8 homolog (S. cerevisiae) (VPS8)
B20R20C05	20-5-20	Hs~Ref:NM_017668.1~uORF:IOH4081	1134	1125	1168	5402	1613	1857	2326	1995	2220	755	nudE nuclear distribution gene E homolog 1 (A. nidulans) (NDE1)
B20R20C06	20-6-20	Hs~Ref:NM_017668.1~uORF:IOH4081	1115	1054	1192	5583	1598	1956	2270	2127	2283	788	nudE nuclear distribution gene E homolog 1 (A. nidulans) (NDE1)
B20R20C07	20-7-20	Hs~Ref:NM_144736.3~uORF:IOH40597	2403	3548	3314	3331	2916	4113	3628	3103	4040	1626	Protein midA homolog, mitochondrial
B20R20C08	20-8-20	Hs~Ref:NM_144736.3~uORF:IOH40597	2346	3490	3203	3233	2940	4103	3772	3155	4482	1676	Protein midA homolog, mitochondrial
B20R20C09	20-9-20	Hs~Ref:NM_012474.3~uORF:IOH40599	1096	2836	1736	844	1065	-2	-7	-9	-3	-1	uridine-cytidine kinase 2 (UCK2)
B20R20C10	20-10-20	Hs~Ref:NM_012474.3~uORF:IOH40599	1059	2705	1738	859	998	0	-3	-6	-11	-1	uridine-cytidine kinase 2 (UCK2)
B20R20C11	20-11-20	Hs~Ref:NM_000075.2~uORF:IOH5192	560	2249	737	545	320	383	812	479	292	337	cyclin D1 and cyclin-dependent kinase 4 (CDK4): cyclin D1 and CDK4 sequences are seperated by -- (in the protein list file).
B20R20C12	20-12-20	Hs~Ref:NM_000075.2~uORF:IOH5192	561	2352	773	535	311	377	831	469	275	335	cyclin D1 and cyclin-dependent kinase 4 (CDK4): cyclin D1 and CDK4 sequences are seperated by -- (in the protein list file).
B20R20C13	20-13-20	Hs~Ref:NM_001028.2~uORF:IOH5471	866	542	1068	646	713	1188	1296	650	1591	314	ribosomal protein S25 (RPS25)
B20R20C14	20-14-20	Hs~Ref:NM_001028.2~uORF:IOH5471	862	575	1063	637	690	1176	1342	632	1323	285	ribosomal protein S25 (RPS25)
B21R02C11	21-11-2	Hs~Ref:NM_001006634.1~uORF:IOH44197	1543	3587	65452	6136	4351	13343	4602	1697	3688	1924	Rho GTPase activating protein 17 (ARHGAP17), transcript variant 1
B21R02C12	21-12-2	Hs~Ref:NM_001006634.1~uORF:IOH44197	1402	3848	65477	6365	4508	13466	4723	1807	3691	1842	Rho GTPase activating protein 17 (ARHGAP17), transcript variant 1
B21R02C13	21-13-2	Hs~MGC:NM_153236.2~uORF:IOH11863	2469	254	968	436	642	320	689	271	842	289	GTPase, IMAP family member 7 (GIMAP7)
B21R02C14	21-14-2	Hs~MGC:NM_153236.2~uORF:IOH11863	2895	252	1365	682	370	327	838	172	824	251	GTPase, IMAP family member 7 (GIMAP7)
B21R02C15	21-15-2	Hs~Ref:NM_145010.1~uORF:IOH10871	56366	7175	12687	21056	19098	8416	9566	18456	10528	6987	chromosome 10 open reading frame 63 (C10orf63)
B21R02C16	21-16-2	Hs~Ref:NM_145010.1~uORF:IOH10871	57979	7169	13406	24611	21328	8062	9947	21079	10817	6952	chromosome 10 open reading frame 63 (C10orf63)
B21R02C17	21-17-2	Hs~MGC:BC011603.1~uORF:IOH13717	1361	683	1917	1895	2077	3825	2000	1443	2120	393	v-rel reticuloendotheliosis viral oncogene homolog A, nuclear factor of kappa light polypeptide gene enhancer in B-cells 3, p65 (avian) (RELA)
B21R02C18	21-18-2	Hs~MGC:BC011603.1~uORF:IOH13717	1242	707	1861	1881	2389	3906	2083	1512	2159	379	v-rel reticuloendotheliosis viral oncogene homolog A, nuclear factor of kappa light polypeptide gene enhancer in B-cells 3, p65 (avian) (RELA)
B21R02C19	21-19-2	Hs~Ref:NM_182480.1~uORF:IOH41665	540	340	835	364	346	395	536	329	508	210	coenzyme Q6 homolog, monooxygenase (S. cerevisiae) (COQ6), transcript variant 2
B21R02C20	21-20-2	Hs~Ref:NM_182480.1~uORF:IOH41665	588	341	673	342	319	443	536	340	670	220	coenzyme Q6 homolog, monooxygenase (S. cerevisiae) (COQ6), transcript variant 2
B21R02C21	21-21-2	Hs~Ref:XM_088679.2~uORF:IOH43003	7327	1399	2884	1457	707	2327	21772	1210	3590	565	Spermatid nuclear transition protein 4
B21R02C22	21-22-2	Hs~Ref:XM_088679.2~uORF:IOH43003	7105	1459	2579	1364	729	2308	21925	1203	3163	555	Spermatid nuclear transition protein 4
B21R03C01	21-1-3	Hs~Ref:NM_182492.1~uORF:IOH43816	2235	99	614	275	432	514	629	368	615	52	low density lipoprotein receptor-related protein 5-like (LRP5L)
B21R03C02	21-2-3	Hs~Ref:NM_182492.1~uORF:IOH43816	1131	1330	639	314	364	552	637	393	514	113	low density lipoprotein receptor-related protein 5-like (LRP5L)
B21R03C03	21-3-3	Hs~MGC:NM_198157.1~uORF:IOH42269	1326	1483	711	290	297	406	594	383	482	141	ubiquitin-conjugating enzyme E2L 3 (UBE2L3), transcript variant 2
B21R03C04	21-4-3	Hs~MGC:NM_198157.1~uORF:IOH42269	494	431	730	326	283	303	614	370	529	82	ubiquitin-conjugating enzyme E2L 3 (UBE2L3), transcript variant 2
B21R03C05	21-5-3	Hs~Ref:NM_003221.1~uORF:IOH25803	1038	945	1205	941	582	1099	2913	4176	892	407	transcription factor AP-2 beta (activating enhancer binding protein 2 beta) (TFAP2B)
B21R03C06	21-6-3	Hs~Ref:NM_003221.1~uORF:IOH25803	946	936	1062	1017	633	996	3120	3234	928	394	transcription factor AP-2 beta (activating enhancer binding protein 2 beta) (TFAP2B)
B21R03C07	21-7-3	Hs~MGC:NM_198276.1~uORF:IOH26511	273	312	464	463	274	284	266	854	1358	153	transmembrane protein 17 (TMEM17)
B21R03C08	21-8-3	Hs~MGC:NM_198276.1~uORF:IOH26511	284	295	437	1369	910	275	329	533	1319	171	transmembrane protein 17 (TMEM17)
B21R03C09	21-9-3	Hs~Ref:NM_018990.1~uORF:IOH27033	1199	1166	8085	716	484	1103	1703	460	1464	493	chromosome X open reading frame 9 (CXorf9)
B21R03C10	21-10-3	Hs~Ref:NM_018990.1~uORF:IOH27033	1151	1270	7973	790	447	1086	1704	461	1462	472	chromosome X open reading frame 9 (CXorf9)
B21R03C11	21-11-3	Hs~MGC:BC014029.1~uORF:IOH14050	500	223	344	373	259	251	325	231	429	122	ubiquitin protein ligase E3C (UBE3C)
B21R03C12	21-12-3	Hs~MGC:BC014029.1~uORF:IOH14050	719	206	315	400	326	238	327	265	390	199	ubiquitin protein ligase E3C (UBE3C)
B21R03C13	21-13-3	Hs~Ref:NM_015610.1~uORF:IOH5656	625	3591	1479	1414	1176	607	1044	997	1196	270	WD repeat domain, phosphoinositide interacting 2 (WIPI2), transcript variant 1
B21R03C14	21-14-3	Hs~Ref:NM_015610.1~uORF:IOH5656	625	3634	1434	1565	818	611	1015	842	1168	233	WD repeat domain, phosphoinositide interacting 2 (WIPI2), transcript variant 1
B21R03C15	21-15-3	Hs~Ref:NM_016058.1~uORF:IOH10494	631	403	491	301	2214	312	524	199	944	184	TP53RK binding protein (TPRKB)
B21R03C16	21-16-3	Hs~Ref:NM_016058.1~uORF:IOH10494	601	356	497	308	2322	259	613	410	942	84	TP53RK binding protein (TPRKB)
B21R03C17	21-17-3	Hs~Ref:NM_024061.1~uORF:IOH5510	713	493	1111	487	716	629	1000	827	1262	342	zinc finger protein 655 (ZNF655), transcript variant 2
B21R03C18	21-18-3	Hs~Ref:NM_024061.1~uORF:IOH5510	903	487	1044	528	618	798	1019	617	1215	330	zinc finger protein 655 (ZNF655), transcript variant 2
B21R03C19	21-19-3	Hs~MGC:BC011928.2~uORF:IOH14723	525	355	723	538	487	631	712	489	1119	257	JmjC domain-containing protein 4
B21R03C20	21-20-3	Hs~MGC:BC011928.2~uORF:IOH14723	443	347	730	541	501	588	732	492	320	242	JmjC domain-containing protein 4
B21R03C21	21-21-3	Hs~Ref:NM_138785.1~uORF:IOH12456	465	323	611	359	419	398	668	416	699	229	chromosome 6 open reading frame 72 (C6orf72)
B21R03C22	21-22-3	Hs~Ref:NM_138785.1~uORF:IOH12456	452	321	575	370	468	392	673	381	682	239	chromosome 6 open reading frame 72 (C6orf72)
B21R04C01	21-1-4	Hs~MGC:BC030702.1~uORF:IOH22356	1772	1662	2657	2056	1562	1238	6870	964	2929	661	microcephaly, primary autosomal recessive 1 (MCPH1)
B21R04C02	21-2-4	Hs~MGC:BC030702.1~uORF:IOH22356	2101	2152	2699	2205	1467	1365	6831	997	2678	574	microcephaly, primary autosomal recessive 1 (MCPH1)
B21R04C03	21-3-4	Hs~MGC:BC022988.1~uORF:IOH22366	1902	1245	2059	919	1382	3996	9513	2600	2812	799	chromosome 6 open reading frame 65 (C6orf65)
B21R04C04	21-4-4	Hs~MGC:BC022988.1~uORF:IOH22366	1889	983	1978	1001	1370	4034	9820	2661	3038	832	chromosome 6 open reading frame 65 (C6orf65)
B21R04C05	21-5-4	Hs~MGC:BC022957.1~uORF:IOH22373	1377	654	956	642	935	681	1189	1512	1924	371	chromosome 9 open reading frame 102 (C9orf102)
B21R04C06	21-6-4	Hs~MGC:BC022957.1~uORF:IOH22373	1274	686	1069	685	974	655	1077	1198	1946	368	chromosome 9 open reading frame 102 (C9orf102)
B21R04C07	21-7-4	Hs~Ref:NM_144697.1~uORF:IOH11412	1023	529	1123	490	242	1530	1148	504	893	454	chromosome 1 open reading frame 51 (C1orf51)
B21R04C08	21-8-4	Hs~Ref:NM_144697.1~uORF:IOH11412	1031	567	1016	2767	340	1650	1144	514	900	475	chromosome 1 open reading frame 51 (C1orf51)
B21R04C09	21-9-4	Hs~MGC:BC005373.1~uORF:IOH7181	11037	853	948	611	630	541	833	443	980	432	mitochondrial ribosomal protein S18B (MRPS18B)
